fecha,entidad,fondo,nemotecnico,moneda,valor_cop
2026-02,Colfondos,FONDO DE PENSIONES COLFONDOS CONSERVADOR,BGLT30150645,USD,5079081528.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,6758625350.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,15752173120.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,24518613000.0
2026-02,Colfondos,FONDO DE PENSIONES COLFONDOS CONSERVADOR,BGLT30150645,USD,3103883156.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,2510397827.6
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150645,USD,14108559800.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,14207613490.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,50689690125.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,7271456584.18
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150549,USD,19890658886.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,60827628150.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4086435500.0
2026-02,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,15519415780.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11020234,USD,15752173120.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,16345742000.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3379312675.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,8123155840.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4086435500.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT10250435,USD,4252529330.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,4015779712.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,6092366880.0
2026-02,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,3527139950.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT31180937,USD,19796237745.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12141135,USD,4116678889.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4086435500.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,20078898560.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,10216088750.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30260244,USD,6119936196.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,4152270424.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT03190928,EUR,58381564146.11
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,4152270424.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,20078898560.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,6758625350.0
2026-02,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,14108559800.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,4015779712.0
2026-02,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,31038831560.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4086435500.0
2026-02,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,26806263620.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,8172871000.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT10250435,USD,8505058660.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,4015779712.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,4086435500.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,16896563375.0
2026-02,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,2007889856.0
2026-03,Colfondos,FONDO DE PENSIONES COLFONDOS CONSERVADOR,BGLT30150645,USD,5368854286.0
2026-03,Colfondos,FONDO DE PENSIONES COLFONDOS CONSERVADOR,BGLT30150645,USD,2952869857.3
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,1930775952.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,19307759520.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,3905399902.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,3861551904.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT11020234,USD,3789813944.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT10250435,USD,8190937790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,8106316278.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,3627671514.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT32180141,USD,16169955790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12141135,USD,3948845289.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,9701973474.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,16293695718.78
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,5368854286.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,8741965845.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3233991158.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,7255343028.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3233991158.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,3233991158.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,7837445332.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30260244,USD,5827977230.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,3918722666.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT30071154,USD,1952699951.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT10250435,USD,4095468895.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,3789813944.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,14569943075.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT05250430,USD,3918722666.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,3992876292.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT31180937,USD,18295924875.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT30150645,USD,1073770857.2
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT31180937,USD,10977554925.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT12141135,USD,3948845289.0
2026-03,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,25502057858.5
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT03190928,EUR,42121284408.52
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,2702105426.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,8106316278.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,3627671514.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,11978628876.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT07210133,USD,3627671514.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,18790990001.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,1342213571.5
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,4095468895.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11200433,USD,3992876292.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,12286406685.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150645,USD,5368854286.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,8190937790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT31180937,USD,29273479800.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,8741965845.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,3789813944.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,3861551904.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT31180937,USD,21955109850.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,5404210852.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30150549,USD,5404210852.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT32180141,USD,6467982316.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT07210133,USD,3627671514.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT10250435,USD,8190937790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11020234,USD,3789813944.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30150549,USD,5404210852.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,3905399902.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT03190928,EUR,54757669731.08
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,16169955790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT05250430,USD,5878083999.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3233991158.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,10883014542.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT31180937,USD,21589191352.5
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11020234,USD,18949069720.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT10250435,USD,4095468895.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,7810799804.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,19307759520.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,6467982316.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3233991158.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,58211840844.0
2026-03,Colfondos,FONDO DE PENSIONES COLFONDOS CONSERVADOR,BGLT30150645,USD,4831968857.4
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT32180141,USD,6467982316.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT31180937,USD,7318369950.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT11200433,USD,3992876292.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT30071154,USD,5858099853.0
2026-03,Colfondos,FONDO DE PENSIONES COLFONDOS ESEPCIAL DE RETIRO PROGRAMADO,BGLT30150645,USD,13422135715.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT05250430,USD,3918722666.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT05250430,USD,29390419995.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150549,USD,13510527130.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30260244,USD,17483931690.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,15446207616.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT10250435,USD,8190937790.0
2026-03,Porvenir,FONDO DE CESANTIAS,BGLT11020234,USD,3789813944.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,15446207616.0
2026-03,Colfondos,FONDO DE CESANTIAS LEY 50,BGLT30150645,USD,1610656285.8
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT11020234,USD,7579627888.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT30260244,USD,5827977230.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30150549,USD,5404210852.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT11200433,USD,3992876292.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,9763499755.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,15621599608.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30260244,USD,14569943075.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,3905399902.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT30071154,USD,3905399902.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT32180141,USD,3233991158.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12141135,USD,3948845289.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT03190928,EUR,4435371248.22
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,3861551904.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,14510686056.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,4095468895.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,45050157845.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,16381875580.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT12071136,USD,3861551904.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,40954688950.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,70297198236.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,29390419995.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,15621599608.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,85918797844.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,19593613330.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,39904386654.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR RETIRO PROGRAMADO,BGLT07210133,USD,3627671514.0
2026-03,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,13422135715.0
2026-03,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,14764349286.5
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,20477344475.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,61432033425.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT05250430,USD,25471697329.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,11716199706.0
2026-03,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,3355533928.75
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT07210133,USD,72553430280.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT10250435,USD,20477344475.0
2026-03,Colfondos,FONDO DE PENSIONES MODERADO,BGLT30150645,USD,29528698573.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30071154,USD,13668899657.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30260244,USD,582797.72
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,38615519040.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,19307759520.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,15446207616.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,32339911580.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150645,USD,17963381112.81
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,9701973474.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16169955790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,41687953384.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,9701973474.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,27030863328.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,15971505168.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,21238535472.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,11584655712.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,30892415232.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,49267581272.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT12071136,USD,30892415232.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16169955790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150549,USD,4180157094.02
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,19403946948.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,12935964632.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT31180937,USD,192839048182.5
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16169955790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,15159255776.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT30150549,USD,21616843408.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT31180937,USD,54887774625.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,16169955790.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,22738883664.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,11978628876.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT32180141,USD,32339911580.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11020234,USD,5684720916.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR CONSERVADOR,BGLT12071136,USD,30892415232.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIO MODERADO,BGLT11200433,USD,31943010336.0
2026-03,Colfondos,FONDO DE PENSIONES COLFONDOS MAYOR RIESGO,BGLT30150645,USD,31676240287.4
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12141135,USD,15392598936.52
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11200433,USD,11978628876.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,7255343028.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,25871929264.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,16236453163.92
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30150227,USD,1880193370.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,36859220055.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,27337799314.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT31180937,USD,43910219700.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,2390636259.75
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT07210133,USD,36276715140.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,25871929264.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT32180141,USD,19403946948.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30260244,USD,3822861664.02
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT12071136,USD,7723103808.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT10250435,USD,4095468895.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,3789813944.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT11020234,USD,7579627888.0
2026-03,Porvenir,FONDO DE PENSIONES OBLIGATORIAS PORVENIR MAYOR RIESGO,BGLT30071154,USD,9763499755.0
